master_id,scheme_name,original_sectors,primary_sector,secondary_sectors,all_sectors,confidence,method,review_required,evidence_summary,scored_candidates,fetched_urls,fetch_notes,llm_used,llm_note
b1_0e09615a323c2711b8c9,2018 Pwc Finance Atm%20Industry%20Changing%20Landscape%20And%20Emerging%20Trends.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Atm%20Industry%20Changing%20Landscape%20And%20Emerging%20Trends.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Atm%20Industry%20Changing%20Landscape%20And%20Emerging%20Trends.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_1a39675b9225924c9bbe,2018 Pwc Finance Building%20The%20Nbfc%20Of%20The%20Future.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Building%20The%20NBFC%20Of%20The%20Future.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Building%20The%20NBFC%20Of%20The%20Future.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_77f059965c70cd6f80d8,2018 Pwc Finance Corporate%20Treasury%20Vol 1.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Corporate%20Treasury%20Vol-1.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Corporate%20Treasury%20Vol-1.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_f37c875470ecaf68bdff,2018 Pwc Finance Corporate%20Treasury%20Vol 2.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Corporate%20Treasury%20Vol-2.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Corporate%20Treasury%20Vol-2.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_5683f721dc381393e754,2018 Pwc Finance Currency%20Chests%20A%20Lifeline%20To%20The%20Indian%20Economy.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Currency%20Chests%20A%20Lifeline%20To%20The%20Indian%20Economy.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Currency%20Chests%20A%20Lifeline%20To%20The%20Indian%20Economy.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_645b7f9ea37cd940ee24,2018 Pwc Finance Demystifying%20Credit%20Assessment%20In%20Banks.Pdf,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.75,CROSS_SECTOR_FALLBACK,False,scheme_type: credit support; broad financial instrument without an industry restriction,"{""Cross-sector MSME & Startup Finance"": 1.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Demystifying%20Credit%20Assessment%20In%20Banks.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Finance-Demystifying%20Credit%20Assessment%20In%20Banks.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_f12d18c65ba0fbfc8494,2018 Pwc Healthcare Ayurveda%20On%20The%20Cusp%20Of%20Change.Pdf,"[""Healthcare & MedTech""]",Healthcare & MedTech,[],"[""Healthcare & MedTech""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: healthcare; sector: healthcare, medtech; field_evidence: healthcare","{""Healthcare & MedTech"": 14.0, ""Education & EdTech"": 4.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Healthcare-Ayurveda%20On%20The%20Cusp%20Of%20Change.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Healthcare-Ayurveda%20On%20The%20Cusp%20Of%20Change.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_39d2bb54bb126214f105,2018 Pwc Healthcare Ayushman%20Bharat%20National%20Health%20Protection%20Mission.Pdf,"[""Healthcare & MedTech""]",Healthcare & MedTech,[],"[""Healthcare & MedTech""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: healthcare; sector: healthcare, medtech; field_evidence: healthcare","{""Healthcare & MedTech"": 14.0, ""Education & EdTech"": 4.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Healthcare-Ayushman%20Bharat%20National%20Health%20Protection%20Mission.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Healthcare-Ayushman%20Bharat%20National%20Health%20Protection%20Mission.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_7c2adf8af5baf1265ef3,2018 Pwc Pe%20&%20Vc Pe%20Deals%20In%20India.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-PE%20&%20VC-PE%20Deals%20In%20India.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-PE%20&%20VC-PE%20Deals%20In%20India.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_2dfe4a1f091391c3a95b,2018 Pwc Regulation%20&%20Taxation A%20New%20Dimension%20To%20Three%20Lines%20Of%20Defence.Pdf,"[""Aerospace & Defence""]",Aerospace & Defence,[],"[""Aerospace & Defence""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: defence; sector: aerospace, defence; field_evidence: defence","{""Aerospace & Defence"": 14.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Regulation%20&%20Taxation-A%20New%20Dimension%20To%20Three%20Lines%20of%20Defence.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Regulation%20&%20Taxation-A%20New%20Dimension%20To%20Three%20Lines%20of%20Defence.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_4c16993273ac692ed4d1,2018 Pwc Regulation%20&%20Taxation Deriving%20An%20Upper%20Edge%20Through%20Risk%20And%20Finance%20Alignment.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Regulation%20&%20Taxation-Deriving%20An%20Upper%20Edge%20Through%20Risk%20And%20Finance%20Alignment.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/2018-PwC-Regulation%20&%20Taxation-Deriving%20An%20Upper%20Edge%20Through%20Risk%20And%20Finance%20Alignment.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_15d108bf123ebe17fa17,India%20Fintech%20Report%202020%20(1).Pdf,"[""Financial Services & FinTech""]",Financial Services & FinTech,[],"[""Financial Services & FinTech""]",0.97,EXISTING_SECTOR_CONFIRMED,False,scheme_name: fintech; sector: fintech; field_evidence: fintech,"{""Financial Services & FinTech"": 10.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/India%20FinTech%20Report%202020%20(1).pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/India%20FinTech%20Report%202020%20(1).pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_ded28e691870083b035c,Nasscom%20Zinnov%20India%20Startup%20Landscape%20Report%202019.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/NASSCOM%20Zinnov%20India%20Startup%20Landscape%20Report%202019.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/NASSCOM%20Zinnov%20India%20Startup%20Landscape%20Report%202019.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_46d7f31efb64ec4d3705,Nationalstrategy For Ai Discussion Paper Nitiayogpaper.Pdf,"[""Artificial Intelligence & Data""]",Artificial Intelligence & Data,[],"[""Artificial Intelligence & Data""]",0.97,EXISTING_SECTOR_CONFIRMED,False,scheme_name:  ai ; sector: artificial intelligence; field_evidence:  ai ,"{""Artificial Intelligence & Data"": 10.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/NationalStrategy-for-AI-Discussion-Paper_NitiAyogPaper.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/NationalStrategy-for-AI-Discussion-Paper_NitiAyogPaper.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_f4969a21b4befb9f9a17,Ssrn Id3474809.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/SSRN-id3474809.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/SSRN-id3474809.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_1524c2c75fff69550fb4,The Next Wave Unicorns Of Today Giants Of Tomorrow 2019.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/THE-NEXT-WAVE-Unicorns-of-today-Giants-of-tomorrow_2019.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/THE-NEXT-WAVE-Unicorns-of-today-Giants-of-tomorrow_2019.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_30f17452c76e4d06baad,The Deals Dynamics A Pe Vc Impact Report Bdo India.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/The-Deals-Dynamics_A-PE-VC-Impact-Report_BDO-India.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/The-Deals-Dynamics_A-PE-VC-Impact-Report_BDO-India.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_34da38c08eb157737a75,Tie%20Delhi%20Ncr%20Startup%20Report.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/TiE%20Delhi%20NCR%20Startup%20Report.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/TiE%20Delhi%20NCR%20Startup%20Report.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_f00c9cff3ac839c3a2d3,Ey Ecommerce And Consumer Internet Sector India Trendbook 2019.Pdf,"[""Retail, Commerce & Consumer Technology""]","Retail, Commerce & Consumer Technology",[],"[""Retail, Commerce & Consumer Technology""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"scheme_name: ecommerce, consumer internet; field_evidence: ecommerce","{""Retail, Commerce & Consumer Technology"": 11.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/ey-ecommerce-and-consumer-internet-sector-india-trendbook-2019.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/ey-ecommerce-and-consumer-internet-sector-india-trendbook-2019.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_b8d2306dac1e9112725f,Framework For Startups.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Market-Research/framework-for-Startups.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Market-Research/framework-for-Startups.pdf::FETCH_ERROR:HTTPError""]",False,LM_NOT_REQUESTED
b1_209a3fd28aa689da5250,Incubator Framework.Html,"[""Cross-sector Innovation & Entrepreneurship"", ""Biotechnology & Life Sciences"", ""Environment & Circular Economy""]",Biotechnology & Life Sciences,"[""Environment & Circular Economy""]","[""Biotechnology & Life Sciences"", ""Environment & Circular Economy""]",0.95,SECTOR_CONFLICT_REVIEW,True,"sector: biotechnology, biotech, life sciences; official_page_text: biotechnology, biotech; original sector conflicted: Cross-sector Innovation & Entrepreneurship","{""Biotechnology & Life Sciences"": 17.0, ""Environment & Circular Economy"": 13.0, ""Cross-sector Innovation & Entrepreneurship"": 8.5, ""Cross-sector MSME & Startup Finance"": 7.5, ""Agriculture & AgriTech"": 2.5, ""Healthcare & MedTech"": 2.5, ""Manufacturing & Industry 4.0"": 2.5, ""Water & Sanitation"": 2.5}","[""https://www.startupindia.gov.in/content/sih/en/incubator-framework.html""]","[""https://www.startupindia.gov.in/content/sih/en/incubator-framework.html::HTTP_200""]",False,LM_NOT_REQUESTED
b1_076735d98e8f17daf4d7,Eodb%20Grand%20Challenge%20Details V6.Pdf,"[""Sector Agnostic / Multi-sector""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.937,DETERMINISTIC_EVIDENCE,False,"sector: sector agnostic, multi-sector","{""Cross-sector Innovation & Entrepreneurship"": 8.0}","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/EODB%20Grand%20Challenge%20Details_v6.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/EODB%20Grand%20Challenge%20Details_v6.pdf::PDF_NOT_PARSED""]",False,LM_NOT_REQUESTED
v332_dfc70b4c83d3fc4c5168,Assistance to Wholesalers and Retail Traders (AWRT) | MSME Financing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.767,CROSS_SECTOR_FALLBACK,False,official_page_text: working capital; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 2.5}","[""https://www.nsic.co.in/Schemes/AWRTAgainstBG"", ""https://nsic.co.in/documents/pdfs/IC/Taiwan_Startup_supporting_programs_14022024.pdf"", ""https://nsic.co.in/documents/pdfs/Moratorium_Scheme_with_AnnexureA.pdf""]","[""https://www.nsic.co.in/Schemes/AWRTAgainstBG::HTTP_200"", ""https://nsic.co.in/documents/pdfs/IC/Taiwan_Startup_supporting_programs_14022024.pdf::PDF_NOT_PARSED"", ""https://nsic.co.in/documents/pdfs/Moratorium_Scheme_with_AnnexureA.pdf::PDF_NOT_PARSED""]",False,LM_NOT_REQUESTED
v332_dd98750be65f7a697d47,Bill Discounting Scheme | MSME Financing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.97,EXISTING_SECTOR_CONFIRMED,False,scheme_name: bill discounting; scheme_type: credit support; official_page_text: bill discounting,"{""Cross-sector MSME & Startup Finance"": 8.5, ""Sector Agnostic / Multi-sector"": 4.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/BillDiscountingAgainstBG""]","[""https://www.nsic.co.in/Schemes/BillDiscountingAgainstBG::HTTP_200""]",False,LM_NOT_REQUESTED
v332_05ad0ef4cf5b16853015,Credit Facilitation Through Bank | MSME Assistance,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.773,CROSS_SECTOR_FALLBACK,False,scheme_type: credit support; official_page_text: credit support; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 3.5}","[""https://www.nsic.co.in/Schemes/CreditFacilitationThroughBank""]","[""https://www.nsic.co.in/Schemes/CreditFacilitationThroughBank::HTTP_200""]",False,LM_NOT_REQUESTED
v332_242b70c53db67a0988ab,ICT Digital Service | Digital Initiatives | MSMEMart,"[""Digital Technology & Software""]",Digital Technology & Software,[],"[""Digital Technology & Software""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: software, digital technology; official_page_text: software, saas","{""Digital Technology & Software"": 13.0, ""Sector Agnostic / Multi-sector"": 4.5, ""Artificial Intelligence & Data"": 2.5, ""Manufacturing & Industry 4.0"": 2.5, ""Retail, Commerce & Consumer Technology"": 2.5, ""Robotics & Automation"": 2.5}","[""https://www.nsic.co.in/Schemes/DigitalServices""]","[""https://www.nsic.co.in/Schemes/DigitalServices::HTTP_200""]",False,LM_NOT_REQUESTED
v332_efe104e15db214a36b4d,Exhibition Complex & Event Management Cell,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Environment & Circular Economy"": 2.5, ""Textiles, Apparel & Handicrafts"": 2.5}","[""https://www.nsic.co.in/Schemes/ExhibitionComplexEventManagement""]","[""https://www.nsic.co.in/Schemes/ExhibitionComplexEventManagement::HTTP_200""]",False,LM_NOT_REQUESTED
v332_8b59fbc346f76302270e,e-Marketing Services through MSME Global Mart | Digital Initiatives | MSMEMart,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Digital Technology & Software"": 2.5, ""Retail, Commerce & Consumer Technology"": 2.5, ""Robotics & Automation"": 2.5, ""Telecommunications & Connectivity"": 2.5}","[""https://www.nsic.co.in/Schemes/Infomadiary""]","[""https://www.nsic.co.in/Schemes/Infomadiary::HTTP_200""]",False,LM_NOT_REQUESTED
v332_661e14b665bc9092a5de,International Cooperation Activities,"[""Robotics & Automation""]",Robotics & Automation,[],"[""Robotics & Automation""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: robotics, robot, automation; official_page_text: robotics, robot","{""Robotics & Automation"": 17.0, ""Sector Agnostic / Multi-sector"": 4.5, ""Artificial Intelligence & Data"": 2.5, ""Food Processing & FoodTech"": 2.5, ""Manufacturing & Industry 4.0"": 2.5, ""Renewable Energy & Energy Storage"": 2.5, ""Textiles, Apparel & Handicrafts"": 2.5}","[""https://www.nsic.co.in/Schemes/InternationalCooperationActivities""]","[""https://www.nsic.co.in/Schemes/InternationalCooperationActivities::HTTP_200""]",False,LM_NOT_REQUESTED
v332_7bbfdddd6c0652af826b,Machines & Equipments Selling Scheme through Aggregation Services,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/MEScheme""]","[""https://www.nsic.co.in/Schemes/MEScheme::HTTP_200""]",False,LM_NOT_REQUESTED
v332_84a1fd4fb1a8d4689723,MSME SAARTHI (NBPA Scheme),"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.767,CROSS_SECTOR_FALLBACK,False,official_page_text: bill discounting; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 2.5}","[""https://www.nsic.co.in/Schemes/MSMESaarthi""]","[""https://www.nsic.co.in/Schemes/MSMESaarthi::HTTP_200""]",False,LM_NOT_REQUESTED
v332_f28609ca6a7512ac5b67,Marketing Facilitation Scheme (MFS),"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.82,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5}","[""https://www.nsic.co.in/Schemes/MarketingFacilitation""]","[""https://www.nsic.co.in/Schemes/MarketingFacilitation::HTTP_200""]",False,LM_NOT_REQUESTED
v332_1f978aff9c9e9ea43445,Marketing Intelligence,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.82,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5}","[""https://www.nsic.co.in/Schemes/MarketingIntelligence""]","[""https://www.nsic.co.in/Schemes/MarketingIntelligence::HTTP_200""]",False,LM_NOT_REQUESTED
v332_ee3220294a6dbcb633c0,National Scheduled Caste and Scheduled Tribe Hub | NSSH| National SC ST Hub,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.82,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5}","[""https://www.nsic.co.in/Schemes/NSSH""]","[""https://www.nsic.co.in/Schemes/NSSH::HTTP_200""]",False,LM_NOT_REQUESTED
v332_a211bfbd67f817508ac3,NSIC Space Available ON HIRE | Event Management | Exhibitions,"[""Digital Technology & Software""]",Digital Technology & Software,[],"[""Digital Technology & Software""]",0.97,EXISTING_SECTOR_CONFIRMED,False,"sector: software, digital technology; official_page_text: software, information technology","{""Digital Technology & Software"": 13.0, ""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector Innovation & Entrepreneurship"": 2.5, ""Renewable Energy & Energy Storage"": 2.5, ""Space Technology"": 2.5, ""Telecommunications & Connectivity"": 2.5}","[""https://www.nsic.co.in/Schemes/OpenSpaces""]","[""https://www.nsic.co.in/Schemes/OpenSpaces::HTTP_200""]",False,LM_NOT_REQUESTED
v332_807f5e6f513019646e5c,Participation of MSMEs in Exhibitions,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/ParticipationMSMEExhibitions""]","[""https://www.nsic.co.in/Schemes/ParticipationMSMEExhibitions::HTTP_200""]",False,LM_NOT_REQUESTED
v332_ba8fd381f036d95ad89b,RMA against Bank Guarantee | MSME Financing,"[""Cross-sector MSME & Startup Finance""]",Cross-sector MSME & Startup Finance,[],"[""Cross-sector MSME & Startup Finance""]",0.773,CROSS_SECTOR_FALLBACK,False,scheme_type: credit support; official_page_text: credit support; broad financial instrument without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Cross-sector MSME & Startup Finance"": 3.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/RawMaterialAgainstBG""]","[""https://www.nsic.co.in/Schemes/RawMaterialAgainstBG::HTTP_200""]",False,LM_NOT_REQUESTED
v332_6d45698f7dedb40def0d,Single Point Registration Scheme | GP Certificate | SPRS,"[""Cross-sector Innovation & Entrepreneurship""]",Cross-sector Innovation & Entrepreneurship,[],"[""Cross-sector Innovation & Entrepreneurship""]",0.767,CROSS_SECTOR_FALLBACK,False,broad innovation/entrepreneurship support without an industry restriction,"{""Sector Agnostic / Multi-sector"": 4.5, ""Logistics & Supply Chain"": 2.5, ""Manufacturing & Industry 4.0"": 2.5}","[""https://www.nsic.co.in/Schemes/SinglePointRegistration""]","[""https://www.nsic.co.in/Schemes/SinglePointRegistration::HTTP_200""]",False,LM_NOT_REQUESTED
